user_id,state,age,gender,caste,residential,annual_salary,occupation,minority,marital_status,disability
363,Maharashtra,70,Male,General,Rural,188810,Farmer,No,Married,Yes
364,Madhya Pradesh,48,Other,OBC,Urban,719663,Government Employee,No,Married,No
365,Maharashtra,42,Female,General,Rural,620914,Self-employed,No,Married,Yes
366,Rajasthan,27,Other,OBC,Rural,674901,Self-employed,No,Married,No
367,Rajasthan,42,Female,ST,Urban,98766,Farmer,No,Married,Yes
368,Andhra Pradesh,63,Other,OBC,Urban,134766,Farmer,No,Unmarried,Yes
369,Maharashtra,30,Male,General,Rural,1077278,Self-employed,No,Widowed,No
370,Uttar Pradesh,34,Female,ST,Urban,649937,Self-employed,Yes,Married,No
371,Telangana,51,Other,OBC,Rural,278973,Daily Wage Worker,No,Married,No
372,Maharashtra,54,Male,General,Urban,238564,Farmer,No,Married,Yes
373,Rajasthan,40,Other,OBC,Urban,588540,Employed,No,Married,No
374,Maharashtra,27,Female,ST,Rural,214165,Farmer,Yes,Married,Yes
375,Maharashtra,41,Female,General,Urban,2297018,Government Employee,No,Unmarried,Yes
376,Rajasthan,65,Other,ST,Rural,75701,Farmer,No,Married,Yes
377,Uttar Pradesh,70,Male,General,Rural,101598,Farmer,No,Married,Yes
378,Maharashtra,43,Male,OBC,Urban,2262354,Employed,No,Married,Yes
379,Rajasthan,33,Female,ST,Urban,92713,Self-employed,No,Unmarried,No
380,Rajasthan,58,Other,General,Rural,687836,Self-employed,No,Widowed,No
381,Uttar Pradesh,40,Other,General,Urban,1485349,Employed,No,Married,Yes
382,Bihar,28,Other,SC,Rural,39327,Farmer,No,Married,Yes
383,Bihar,61,Male,General,Urban,132118,Self-employed,No,Unmarried,Yes
384,Bihar,63,Female,OBC,Urban,346075,Self-employed,No,Married,No
385,Uttar Pradesh,51,Other,General,Rural,83288,Farmer,No,Married,No
386,Telangana,24,Female,OBC,Urban,88154,Farmer,No,Married,No
387,Madhya Pradesh,51,Other,OBC,Rural,12650,Farmer,No,Married,No
388,Madhya Pradesh,64,Female,OBC,Urban,971606,Employed,No,Unmarried,No
389,Andhra Pradesh,54,Other,SC,Rural,80963,Farmer,No,Married,No
390,Madhya Pradesh,28,Female,OBC,Urban,823710,Self-employed,No,Married,Yes
391,Madhya Pradesh,53,Other,OBC,Urban,411333,Employed,No,Married,Yes
392,Uttar Pradesh,37,Female,OBC,Rural,69481,Farmer,No,Married,Yes
393,Andhra Pradesh,55,Other,SC,Rural,1261446,Employed,No,Married,Yes
394,Rajasthan,44,Female,General,Rural,851161,Self-employed,No,Unmarried,No
395,Telangana,63,Male,General,Rural,21184,Farmer,No,Married,No
396,Madhya Pradesh,18,Male,SC,Urban,11663,Student,Yes,Unmarried,No
397,Rajasthan,45,Male,SC,Rural,95172,Farmer,No,Married,Yes
398,Telangana,30,Other,ST,Urban,1687224,Employed,No,Widowed,Yes
399,Madhya Pradesh,40,Male,ST,Rural,22885,Farmer,No,Married,Yes
400,Rajasthan,36,Other,SC,Rural,122751,Farmer,No,Married,Yes
401,Bihar,30,Male,General,Rural,74022,Farmer,No,Married,Yes
402,Madhya Pradesh,28,Other,SC,Rural,158451,Farmer,Yes,Married,No
403,Rajasthan,21,Male,SC,Rural,154195,Farmer,Yes,Married,No
404,Andhra Pradesh,34,Male,General,Rural,36126,Farmer,No,Married,No
405,Andhra Pradesh,35,Male,SC,Rural,706287,Self-employed,No,Married,Yes
406,Bihar,49,Male,SC,Rural,36654,Farmer,No,Married,No
407,Madhya Pradesh,20,Male,General,Urban,227614,Self-employed,No,Married,Yes
408,Maharashtra,54,Male,SC,Urban,106916,Daily Wage Worker,No,Married,Yes
409,Bihar,36,Male,ST,Rural,9189,Farmer,No,Married,No
410,Bihar,25,Male,OBC,Rural,139130,Farmer,No,Married,Yes
411,Bihar,57,Male,OBC,Rural,1146147,Employed,No,Married,Yes
412,Andhra Pradesh,35,Other,General,Urban,1482147,Government Employee,No,Married,Yes
413,Maharashtra,30,Other,ST,Rural,1122436,Self-employed,No,Widowed,No
414,Rajasthan,42,Other,General,Rural,144236,Farmer,No,Married,Yes
415,Andhra Pradesh,44,Other,General,Rural,14942,Farmer,No,Married,Yes
416,Madhya Pradesh,62,Female,OBC,Rural,127387,Self-employed,No,Married,No
417,Madhya Pradesh,70,Male,General,Rural,136570,Farmer,No,Married,No
418,Rajasthan,22,Male,General,Urban,695175,Employed,No,Married,Yes
419,Telangana,33,Female,General,Urban,1031531,Employed,No,Unmarried,No
420,Bihar,59,Male,SC,Rural,109031,Daily Wage Worker,No,Unmarried,Yes
421,Rajasthan,53,Male,OBC,Urban,1357364,Employed,No,Married,Yes
422,Rajasthan,57,Male,General,Urban,721323,Self-employed,No,Married,Yes
423,Rajasthan,21,Other,ST,Urban,37374,Student,No,Unmarried,No
424,Madhya Pradesh,28,Female,SC,Rural,159731,Farmer,No,Married,Yes
425,Uttar Pradesh,43,Male,SC,Urban,212920,Daily Wage Worker,No,Married,No
426,Maharashtra,46,Female,SC,Urban,1603062,Employed,Yes,Married,Yes
427,Telangana,45,Male,SC,Urban,1112781,Employed,No,Married,Yes
428,Madhya Pradesh,60,Other,ST,Rural,71713,Farmer,No,Married,Yes
429,Bihar,36,Other,General,Rural,59473,Daily Wage Worker,No,Married,No
430,Rajasthan,53,Other,OBC,Urban,469164,Employed,No,Married,No
431,Madhya Pradesh,59,Female,ST,Rural,82120,Daily Wage Worker,No,Widowed,Yes
432,Rajasthan,55,Other,OBC,Urban,674608,Self-employed,No,Married,No
433,Rajasthan,51,Male,General,Rural,808867,Employed,No,Married,No
434,Rajasthan,34,Other,ST,Urban,59634,Daily Wage Worker,No,Married,Yes
435,Bihar,27,Male,General,Urban,10290,Student,No,Unmarried,No
436,Madhya Pradesh,42,Other,SC,Urban,218108,Daily Wage Worker,No,Married,Yes
437,Maharashtra,67,Other,OBC,Rural,139375,Farmer,No,Married,No
438,Rajasthan,30,Male,ST,Urban,41859,Farmer,Yes,Married,Yes
439,Andhra Pradesh,53,Female,SC,Rural,37967,Farmer,No,Married,No
440,Madhya Pradesh,38,Female,ST,Rural,139345,Farmer,No,Married,No
441,Maharashtra,29,Other,OBC,Urban,2098683,Employed,No,Married,No
442,Maharashtra,31,Other,OBC,Rural,104144,Farmer,No,Married,No
443,Telangana,40,Male,SC,Rural,168365,Farmer,No,Married,No
444,Andhra Pradesh,52,Female,SC,Urban,5828,Farmer,No,Married,No
445,Andhra Pradesh,59,Other,SC,Rural,121242,Farmer,Yes,Married,Yes
446,Madhya Pradesh,58,Other,SC,Rural,152722,Farmer,Yes,Married,No
447,Madhya Pradesh,27,Male,SC,Urban,1362873,Employed,Yes,Unmarried,Yes
448,Rajasthan,54,Female,OBC,Rural,289090,Self-employed,No,Married,No
449,Bihar,25,Other,SC,Rural,117701,Farmer,Yes,Married,Yes
450,Madhya Pradesh,50,Female,SC,Rural,152828,Farmer,Yes,Married,No
451,Andhra Pradesh,52,Other,SC,Rural,176181,Farmer,No,Married,No
452,Madhya Pradesh,68,Other,ST,Rural,144375,Farmer,No,Married,Yes
453,Maharashtra,22,Male,SC,Urban,42242,Student,Yes,Unmarried,No
454,Uttar Pradesh,50,Male,General,Urban,388688,Employed,No,Married,Yes
455,Uttar Pradesh,53,Female,SC,Rural,1002184,Employed,No,Married,Yes
456,Uttar Pradesh,40,Male,General,Rural,177462,Daily Wage Worker,No,Married,Yes
457,Bihar,57,Female,General,Urban,544000,Self-employed,No,Married,No
458,Andhra Pradesh,17,Female,ST,Urban,13065,Student,No,Unmarried,No
459,Uttar Pradesh,47,Male,OBC,Urban,1379843,Employed,No,Married,Yes
460,Rajasthan,30,Male,OBC,Urban,460752,Employed,No,Widowed,Yes
461,Maharashtra,55,Female,SC,Urban,1604874,Employed,Yes,Married,No
462,Madhya Pradesh,32,Female,ST,Rural,131376,Farmer,No,Widowed,Yes
463,Andhra Pradesh,60,Other,OBC,Urban,806146,Self-employed,No,Married,Yes
464,Andhra Pradesh,54,Female,ST,Rural,34492,Farmer,No,Married,Yes
465,Uttar Pradesh,34,Female,General,Rural,8976,Farmer,No,Married,No
466,Andhra Pradesh,30,Other,General,Rural,121457,Daily Wage Worker,No,Widowed,No
467,Rajasthan,54,Male,OBC,Rural,661885,Self-employed,No,Married,No
468,Andhra Pradesh,40,Other,ST,Rural,81403,Farmer,No,Married,Yes
469,Telangana,32,Male,ST,Rural,168683,Farmer,No,Unmarried,No
470,Telangana,44,Female,SC,Rural,1610485,Employed,No,Married,Yes
471,Telangana,44,Male,ST,Rural,11310,Farmer,No,Unmarried,Yes
472,Telangana,34,Other,ST,Urban,135434,Farmer,No,Widowed,Yes
473,Madhya Pradesh,31,Female,OBC,Urban,147541,Daily Wage Worker,No,Married,Yes
474,Rajasthan,50,Other,ST,Rural,170856,Farmer,No,Married,Yes
475,Uttar Pradesh,24,Female,General,Urban,478481,Self-employed,No,Unmarried,Yes
476,Telangana,57,Female,SC,Rural,139311,Farmer,Yes,Married,Yes
477,Telangana,59,Other,SC,Rural,160279,Daily Wage Worker,Yes,Married,No
478,Uttar Pradesh,42,Other,General,Urban,1429929,Employed,No,Married,Yes
479,Andhra Pradesh,67,Female,ST,Rural,19774,Farmer,No,Married,No
480,Uttar Pradesh,18,Male,SC,Urban,138841,Self-employed,No,Married,No
481,Andhra Pradesh,45,Other,OBC,Rural,59839,Farmer,No,Married,No
482,Telangana,43,Male,OBC,Urban,1066602,Government Employee,No,Married,No
483,Telangana,37,Other,General,Urban,861801,Self-employed,No,Married,Yes
484,Madhya Pradesh,62,Female,ST,Rural,22343,Farmer,No,Widowed,Yes
485,Uttar Pradesh,18,Female,General,Urban,1541192,Government Employee,No,Married,Yes
486,Maharashtra,23,Other,OBC,Rural,227905,Farmer,No,Married,No
487,Madhya Pradesh,29,Other,SC,Rural,140312,Daily Wage Worker,No,Married,No
488,Uttar Pradesh,50,Female,SC,Urban,468679,Employed,No,Married,Yes
489,Madhya Pradesh,30,Female,SC,Rural,216228,Daily Wage Worker,No,Widowed,Yes
490,Telangana,30,Other,SC,Urban,1252579,Employed,No,Widowed,No
491,Bihar,30,Female,OBC,Rural,74125,Farmer,No,Married,Yes
492,Telangana,39,Other,SC,Urban,891945,Self-employed,No,Widowed,No
493,Madhya Pradesh,54,Female,General,Urban,603653,Government Employee,No,Married,No
494,Telangana,34,Other,SC,Rural,166110,Farmer,No,Unmarried,Yes
495,Rajasthan,40,Female,OBC,Rural,2293,Farmer,No,Married,Yes
496,Andhra Pradesh,29,Male,OBC,Rural,83409,Farmer,No,Married,Yes
497,Andhra Pradesh,33,Other,ST,Rural,48784,Farmer,No,Married,No
498,Uttar Pradesh,23,Other,SC,Rural,139129,Farmer,Yes,Married,Yes
499,Rajasthan,38,Female,General,Urban,876403,Self-employed,No,Married,Yes
500,Rajasthan,66,Other,OBC,Rural,12774,Farmer,No,Married,Yes
501,Telangana,61,Female,OBC,Urban,529404,Self-employed,No,Married,No
502,Madhya Pradesh,16,Other,SC,Urban,21136,Student,No,Unmarried,No
503,Uttar Pradesh,48,Male,OBC,Rural,71952,Farmer,No,Widowed,No
504,Madhya Pradesh,43,Other,OBC,Rural,40082,Farmer,No,Married,Yes
505,Rajasthan,33,Other,SC,Rural,853113,Self-employed,Yes,Married,Yes
506,Andhra Pradesh,49,Female,SC,Rural,148788,Farmer,No,Married,No
507,Bihar,62,Other,SC,Rural,39538,Farmer,No,Married,Yes
508,Andhra Pradesh,41,Female,OBC,Rural,60802,Farmer,No,Married,Yes
509,Telangana,36,Female,ST,Urban,1611787,Government Employee,No,Married,Yes
510,Andhra Pradesh,27,Other,OBC,Urban,649527,Self-employed,No,Married,No
511,Rajasthan,39,Other,SC,Rural,74760,Farmer,No,Married,No
512,Bihar,41,Male,General,Urban,834736,Employed,No,Married,Yes
513,Uttar Pradesh,65,Male,ST,Rural,16790,Farmer,No,Married,Yes
514,Andhra Pradesh,43,Male,SC,Rural,19640,Farmer,No,Married,No
515,Bihar,36,Male,ST,Rural,23196,Farmer,No,Married,Yes
516,Madhya Pradesh,38,Female,OBC,Urban,917808,Employed,No,Married,No
517,Uttar Pradesh,47,Other,ST,Rural,133347,Farmer,No,Married,No
518,Bihar,23,Male,General,Rural,303485,Self-employed,No,Married,Yes
519,Telangana,48,Female,ST,Urban,180294,Farmer,No,Married,No
520,Maharashtra,56,Other,General,Urban,138164,Employed,No,Married,No
521,Andhra Pradesh,65,Other,ST,Rural,89265,Farmer,Yes,Married,Yes
522,Telangana,65,Male,OBC,Rural,70470,Farmer,No,Married,Yes
523,Bihar,57,Male,SC,Rural,128536,Farmer,Yes,Married,Yes
524,Maharashtra,24,Male,SC,Rural,39333,Farmer,No,Married,Yes
525,Uttar Pradesh,39,Male,SC,Urban,104520,Farmer,No,Married,No
526,Maharashtra,67,Female,ST,Rural,170872,Farmer,No,Married,No
527,Rajasthan,67,Other,SC,Rural,90784,Farmer,No,Married,Yes
528,Uttar Pradesh,24,Female,General,Urban,429716,Employed,No,Married,No
529,Uttar Pradesh,53,Female,SC,Rural,252493,Self-employed,No,Married,Yes
530,Rajasthan,33,Other,ST,Rural,121562,Daily Wage Worker,No,Married,Yes
531,Andhra Pradesh,11,Other,ST,Urban,34272,Student,No,Unmarried,Yes
532,Bihar,49,Other,SC,Rural,113521,Farmer,No,Married,Yes
533,Maharashtra,62,Other,OBC,Rural,390259,Employed,No,Married,No
534,Rajasthan,19,Male,General,Urban,766017,Employed,No,Married,No
535,Madhya Pradesh,52,Female,General,Urban,423289,Employed,No,Married,No
536,Bihar,27,Other,ST,Rural,48324,Farmer,No,Married,No
537,Madhya Pradesh,57,Male,ST,Urban,1468310,Employed,No,Married,No
538,Uttar Pradesh,27,Male,General,Urban,621232,Employed,No,Married,Yes
539,Maharashtra,20,Other,ST,Rural,152683,Farmer,Yes,Married,No
540,Madhya Pradesh,62,Male,General,Urban,172499,Employed,No,Married,Yes
541,Uttar Pradesh,23,Female,General,Rural,173990,Daily Wage Worker,No,Married,No
542,Rajasthan,35,Male,SC,Rural,1475945,Employed,No,Married,Yes
543,Maharashtra,30,Male,ST,Rural,206635,Farmer,No,Married,No
544,Madhya Pradesh,54,Male,SC,Urban,902705,Employed,No,Married,Yes
545,Rajasthan,50,Female,ST,Rural,37318,Farmer,No,Married,No
546,Telangana,44,Male,OBC,Urban,1003008,Employed,No,Married,Yes
547,Andhra Pradesh,46,Female,OBC,Rural,93684,Farmer,No,Married,Yes
548,Telangana,37,Other,ST,Urban,665330,Government Employee,No,Unmarried,No
549,Telangana,47,Male,ST,Rural,36282,Farmer,No,Married,Yes
550,Bihar,43,Female,OBC,Rural,39899,Farmer,No,Married,Yes
551,Andhra Pradesh,37,Female,SC,Rural,135962,Farmer,No,Unmarried,No
552,Rajasthan,25,Male,General,Urban,258957,Self-employed,No,Married,No
553,Maharashtra,38,Male,OBC,Urban,496430,Employed,No,Married,Yes
554,Madhya Pradesh,56,Female,General,Urban,330579,Government Employee,No,Married,Yes
555,Uttar Pradesh,54,Other,OBC,Rural,114955,Farmer,No,Married,No
556,Rajasthan,48,Other,ST,Rural,115100,Farmer,No,Married,Yes
557,Uttar Pradesh,45,Female,SC,Rural,120799,Farmer,No,Married,No
558,Bihar,56,Female,ST,Rural,55934,Farmer,No,Married,Yes
559,Andhra Pradesh,32,Male,SC,Rural,133194,Daily Wage Worker,No,Married,Yes
560,Madhya Pradesh,57,Male,SC,Rural,64101,Farmer,No,Widowed,No
561,Andhra Pradesh,16,Other,General,Urban,43647,Student,No,Unmarried,No
562,Telangana,27,Other,General,Rural,1501444,Employed,No,Married,Yes
563,Bihar,30,Male,ST,Rural,113396,Farmer,No,Married,Yes
564,Andhra Pradesh,60,Other,OBC,Rural,293637,Employed,No,Married,No
565,Uttar Pradesh,63,Male,General,Rural,304623,Self-employed,No,Married,Yes
566,Uttar Pradesh,63,Female,General,Urban,495054,Employed,No,Unmarried,No
567,Madhya Pradesh,21,Other,ST,Urban,19796,Student,No,Unmarried,No
568,Rajasthan,42,Male,SC,Urban,6951,Farmer,No,Widowed,Yes
569,Bihar,23,Other,General,Urban,834416,Employed,No,Married,Yes
570,Andhra Pradesh,45,Male,ST,Rural,142823,Farmer,No,Widowed,Yes
571,Telangana,37,Male,ST,Urban,1984591,Employed,No,Married,Yes
572,Bihar,64,Male,SC,Rural,58279,Farmer,Yes,Married,No
573,Andhra Pradesh,65,Male,General,Urban,888806,Self-employed,No,Widowed,Yes
574,Maharashtra,66,Male,ST,Rural,194073,Farmer,No,Widowed,Yes
575,Uttar Pradesh,62,Other,SC,Rural,28120,Farmer,No,Married,No
576,Uttar Pradesh,26,Male,General,Rural,229811,Self-employed,No,Married,No
577,Andhra Pradesh,30,Female,ST,Rural,15603,Farmer,No,Married,No
578,Madhya Pradesh,33,Female,OBC,Rural,1468664,Employed,No,Married,No
579,Andhra Pradesh,46,Other,SC,Rural,10007,Farmer,No,Married,No
580,Madhya Pradesh,51,Female,SC,Rural,10983,Farmer,No,Married,No
581,Andhra Pradesh,57,Other,ST,Rural,162780,Farmer,No,Widowed,No
582,Maharashtra,55,Female,SC,Rural,218978,Farmer,No,Widowed,No
583,Maharashtra,63,Other,ST,Rural,143030,Farmer,No,Widowed,Yes
584,Madhya Pradesh,63,Other,SC,Rural,80871,Farmer,No,Married,Yes
585,Andhra Pradesh,30,Male,General,Rural,133416,Farmer,No,Widowed,Yes
586,Uttar Pradesh,37,Male,SC,Rural,93586,Farmer,Yes,Married,Yes
587,Maharashtra,25,Female,OBC,Urban,39214,Student,No,Unmarried,Yes
588,Uttar Pradesh,46,Female,General,Rural,543401,Self-employed,No,Unmarried,Yes
589,Maharashtra,59,Other,ST,Rural,45730,Farmer,No,Married,No
590,Bihar,44,Other,SC,Rural,29605,Farmer,No,Widowed,Yes
591,Andhra Pradesh,23,Male,OBC,Rural,121162,Daily Wage Worker,No,Married,No
592,Rajasthan,26,Male,SC,Rural,64743,Farmer,No,Married,Yes
593,Telangana,64,Other,SC,Urban,138660,Farmer,No,Widowed,No
594,Andhra Pradesh,54,Female,OBC,Urban,83484,Farmer,No,Widowed,No
595,Andhra Pradesh,32,Other,ST,Rural,455323,Employed,Yes,Married,Yes
596,Madhya Pradesh,44,Male,ST,Rural,340005,Self-employed,No,Married,Yes
597,Madhya Pradesh,34,Male,ST,Rural,68578,Farmer,No,Married,Yes
598,Madhya Pradesh,64,Female,OBC,Rural,6487,Farmer,No,Married,No
599,Andhra Pradesh,48,Female,SC,Urban,479692,Self-employed,No,Married,No
600,Rajasthan,21,Other,General,Rural,115623,Daily Wage Worker,No,Married,Yes
601,Uttar Pradesh,40,Female,OBC,Urban,330492,Employed,No,Unmarried,Yes
602,Telangana,25,Other,General,Rural,838047,Self-employed,No,Married,Yes
603,Bihar,17,Male,General,Urban,17046,Student,No,Unmarried,No
604,Uttar Pradesh,20,Female,SC,Rural,19420,Farmer,Yes,Married,Yes
605,Uttar Pradesh,51,Other,OBC,Rural,108647,Daily Wage Worker,No,Married,Yes
606,Uttar Pradesh,63,Other,SC,Rural,24292,Farmer,No,Married,Yes
607,Bihar,24,Female,General,Urban,1037392,Employed,No,Married,Yes
608,Bihar,35,Male,ST,Rural,80944,Farmer,No,Married,No
609,Maharashtra,53,Female,SC,Rural,124983,Daily Wage Worker,No,Married,Yes
610,Madhya Pradesh,28,Male,OBC,Urban,589094,Self-employed,No,Unmarried,Yes
611,Maharashtra,21,Other,General,Rural,76923,Daily Wage Worker,No,Married,No
612,Telangana,70,Female,OBC,Rural,198810,Farmer,No,Married,Yes
613,Maharashtra,37,Male,General,Rural,223413,Farmer,No,Married,Yes
614,Rajasthan,43,Female,OBC,Urban,1345485,Employed,No,Married,No
615,Andhra Pradesh,25,Female,SC,Rural,108819,Farmer,No,Married,Yes
616,Telangana,63,Female,SC,Rural,85424,Farmer,Yes,Married,No
617,Andhra Pradesh,33,Other,General,Rural,500225,Self-employed,No,Married,No
618,Rajasthan,39,Other,General,Rural,535725,Employed,No,Married,No
619,Maharashtra,24,Other,General,Rural,281677,Self-employed,No,Married,Yes
620,Madhya Pradesh,59,Other,General,Rural,123190,Self-employed,No,Married,Yes
621,Rajasthan,46,Male,ST,Rural,92007,Farmer,No,Married,No
622,Bihar,45,Other,OBC,Urban,575382,Employed,No,Married,No
623,Rajasthan,21,Other,ST,Urban,562992,Self-employed,Yes,Married,No
624,Maharashtra,33,Female,OBC,Urban,1605195,Employed,No,Married,No
625,Andhra Pradesh,60,Female,General,Rural,352483,Employed,No,Married,No
626,Uttar Pradesh,60,Other,OBC,Rural,179465,Government Employee,No,Married,No
627,Madhya Pradesh,26,Other,General,Urban,1314848,Government Employee,No,Married,No
628,Telangana,45,Female,ST,Rural,117976,Farmer,No,Married,Yes
629,Telangana,33,Female,General,Rural,120582,Daily Wage Worker,No,Married,Yes
630,Maharashtra,25,Other,General,Rural,1857692,Employed,No,Married,No
631,Andhra Pradesh,57,Other,SC,Rural,111465,Farmer,No,Married,Yes
632,Madhya Pradesh,39,Female,OBC,Urban,104221,Employed,No,Married,No
633,Andhra Pradesh,36,Female,OBC,Urban,246675,Government Employee,No,Married,No
634,Maharashtra,54,Female,General,Urban,854220,Employed,No,Unmarried,No
635,Maharashtra,68,Female,ST,Rural,41692,Farmer,No,Married,Yes
636,Madhya Pradesh,55,Female,SC,Rural,146874,Farmer,No,Married,Yes
637,Andhra Pradesh,20,Male,ST,Urban,249301,Employed,No,Married,No
638,Rajasthan,33,Other,General,Urban,1460277,Employed,No,Married,No
639,Maharashtra,25,Other,OBC,Urban,1287730,Employed,No,Unmarried,Yes
640,Andhra Pradesh,27,Female,General,Rural,910532,Employed,No,Married,No
641,Madhya Pradesh,20,Female,OBC,Urban,160883,Daily Wage Worker,No,Married,No
642,Bihar,24,Other,OBC,Rural,107196,Farmer,No,Married,Yes
643,Madhya Pradesh,61,Male,ST,Rural,40089,Farmer,Yes,Married,Yes
644,Maharashtra,24,Male,General,Rural,110576,Farmer,No,Married,Yes
645,Maharashtra,56,Other,SC,Urban,68206,Farmer,No,Married,Yes
646,Maharashtra,66,Male,ST,Rural,178069,Farmer,No,Widowed,Yes
647,Bihar,22,Other,OBC,Rural,50716,Farmer,No,Married,No
648,Bihar,35,Female,ST,Rural,70243,Farmer,No,Married,No
649,Uttar Pradesh,30,Other,General,Rural,37421,Farmer,No,Married,No
650,Uttar Pradesh,63,Female,SC,Rural,138486,Employed,No,Married,No
651,Maharashtra,58,Other,General,Rural,11901,Farmer,No,Unmarried,No
652,Andhra Pradesh,67,Male,SC,Rural,102878,Farmer,No,Married,Yes
653,Maharashtra,48,Other,General,Urban,1587136,Government Employee,No,Married,No
654,Andhra Pradesh,59,Female,SC,Urban,549536,Self-employed,No,Married,No
655,Madhya Pradesh,30,Male,ST,Rural,147225,Farmer,No,Widowed,No
656,Andhra Pradesh,46,Other,SC,Rural,354132,Employed,Yes,Married,Yes
657,Andhra Pradesh,52,Female,General,Rural,117890,Farmer,No,Married,Yes
658,Maharashtra,68,Other,OBC,Rural,127561,Farmer,No,Married,No
659,Madhya Pradesh,32,Male,ST,Rural,8216,Farmer,No,Widowed,No
660,Telangana,59,Male,SC,Rural,45154,Farmer,No,Married,No
661,Telangana,22,Other,ST,Rural,322992,Employed,No,Married,Yes
662,Maharashtra,69,Other,ST,Rural,232131,Farmer,No,Married,Yes
663,Bihar,55,Female,ST,Rural,11601,Farmer,No,Married,Yes
664,Madhya Pradesh,46,Other,OBC,Rural,561217,Self-employed,No,Married,No
665,Rajasthan,25,Male,ST,Rural,4761,Student,No,Unmarried,No
666,Andhra Pradesh,31,Male,General,Urban,601399,Employed,No,Married,Yes
667,Telangana,57,Female,ST,Urban,1415316,Employed,No,Widowed,Yes
668,Telangana,51,Other,ST,Rural,162246,Farmer,No,Widowed,Yes
669,Andhra Pradesh,30,Female,ST,Rural,35204,Farmer,No,Married,No
670,Uttar Pradesh,20,Female,ST,Rural,76376,Farmer,No,Unmarried,No
671,Maharashtra,52,Male,SC,Rural,2096755,Employed,No,Married,Yes
672,Madhya Pradesh,38,Male,General,Urban,1416740,Employed,No,Married,No
673,Uttar Pradesh,44,Other,SC,Rural,78754,Farmer,Yes,Married,No
674,Maharashtra,57,Male,General,Rural,121843,Farmer,No,Married,No
675,Bihar,20,Female,ST,Rural,10945,Farmer,No,Married,No
